name,state,latitude,longitude,population
Anchor Bay,CA,38.80269,-123.57779,340
Anchor Point,AK,59.77667,-151.83139,1930
Anchorage,AK,61.21806,-149.90028,289600
Anchorage,KY,38.26674,-85.53302,2420
Ancient Oaks,PA,40.54732,-75.58935,6661
Andale,KS,37.79057,-97.62949,992
Andalusia,AL,31.30808,-86.48243,9063
Andalusia,IL,41.4392,-90.71764,1182
Anderson,AK,64.34417,-149.18694,265
Anderson,AL,34.07121,-85.92136,341
Anderson,AL,34.92842,-87.26641,278
Anderson,CA,40.44821,-122.29778,10217
Anderson,IA,40.80139,-95.60416,65
Anderson,IN,40.10532,-85.68025,55305
Anderson,MO,36.65063,-94.44355,1982
Anderson,NJ,40.77065,-74.91906,342
Anderson,SC,34.50344,-82.65013,27335
Anderson,TX,30.48715,-95.9869,229
Andersonville,GA,32.19599,-84.13991,236
Andersonville,OH,39.42784,-83.00963,779
Andersonville,TN,36.19869,-84.03714,472
Andes,NY,42.1887,-74.78571,252
Andover,FL,25.96843,-80.21283,9877
Andover,IA,41.97919,-90.2518,100
Andover,IL,41.29392,-90.29207,573
Andover,KS,37.7139,-97.13643,12745
Andover,MA,42.65843,-71.137,8762
Andover,ME,44.63562,-70.75118,898
Andover,MN,45.2333,-93.29134,32213
Andover,NH,43.43702,-71.82341,2246
Andover,NJ,40.98593,-74.74211,581
Andover,NY,42.15646,-77.79555,1008
Andover,OH,41.60672,-80.5723,1119
Andover,SD,45.41023,-97.9026,87
Andrew,IA,42.15363,-90.59235,422
Andrews,FL,29.53293,-82.88169,798
Andrews,IN,40.86254,-85.60165,1133
Andrews,NC,35.20175,-83.82407,1752
Andrews,SC,33.45128,-79.5609,2888
Andrews,TX,32.31872,-102.54572,13816
Andrews Air Force Base,MD,38.80531,-76.8746,2973
Anegam,AZ,32.37284,-112.03097,151
Aneta,ND,47.67944,-97.98815,209
Aneth,UT,37.21611,-109.18706,501
Angel Fire,NM,36.39309,-105.28501,1122
Angelica,NY,42.30673,-78.01584,838
Angelica,WI,44.67388,-88.31371,92
Angels Camp,CA,38.06826,-120.53965,2677
Angie,LA,30.96657,-89.80952,243
Angier,NC,35.5071,-78.73918,4970
Angle Inlet,MN,49.34527,-95.06274,60
Angleton,TX,29.16941,-95.43188,19429
Angola,IN,41.63477,-84.99941,8644
Angola,NY,42.63839,-79.02782,2114
Angola on the Lake,NY,42.65478,-79.04893,1675
Angoon,AK,57.50119,-134.584,456
Anguilla,MS,32.97402,-90.82454,666
Angus,TX,32.00627,-96.43304,415
Angwin,CA,38.57574,-122.44998,3051
Aniak,AK,61.57833,-159.52222,528
Animas,NM,31.94898,-108.80728,237
Anita,IA,41.44526,-94.7647,956
Aniwa,WI,45.00858,-89.21428,246
Ankeny,IA,41.72971,-93.60577,56764
Anmoore,WV,39.25676,-80.29231,757
Ann Arbor,MI,42.27756,-83.74088,117070
Anna,IL,37.46033,-89.24703,4321
Anna,OH,40.39449,-84.17272,1545
Anna,TX,33.349,-96.5486,11463
Anna Maria,FL,27.53115,-82.73343,1669
Annabella,UT,38.70914,-112.05992,800
Annada,MO,39.26116,-90.82763,29
Annandale,MN,45.26274,-94.12443,3304
Annandale,NJ,40.64093,-74.88128,1695
Annandale,VA,38.83039,-77.19637,41008
Annapolis,IL,39.14448,-87.8167,55
Annapolis,MD,38.97859,-76.49184,40812
Annapolis,MO,37.36033,-90.69762,345
Annawan,IL,41.39726,-89.90455,858
Annetta,TX,32.7093,-97.67614,1442
Annetta North,TX,32.7193,-97.67586,573
Annetta South,TX,32.66819,-97.66058,558
Annex,OR,44.24016,-116.98433,235
Anniston,AL,33.65983,-85.83163,22347
Anniston,MO,36.82589,-89.32785,226
Annona,TX,33.58067,-94.9155,303
Annville,KY,37.31925,-83.97048,1095
Annville,PA,40.32954,-76.51524,4767
Anoka,MN,45.19774,-93.38718,17350
Anoka,NE,42.94694,-98.83092,6
Anselmo,NE,41.61861,-99.86512,143
Ansley,NE,41.28779,-99.38177,426
Anson,ME,44.79839,-69.88922,752
Anson,TX,32.7565,-99.89621,2334
Ansonia,CT,41.34621,-73.079,18854
Ansonia,OH,40.21449,-84.6369,1150
Ansonville,NC,35.10459,-80.10923,595
Ansted,WV,38.13622,-81.09955,1397
Antares,AZ,35.41971,-113.80856,126
Antelope,CA,38.70824,-121.32995,45770
Antelope,MT,48.68975,-104.45829,51
Antelope,OR,44.91068,-120.72282,47
Antelope,SD,43.30306,-100.6293,826
Antelope Hills,WY,43.08163,-106.32419,97
Antelope Valley-Crestview,WY,44.22488,-105.47409,1658
Anthon,IA,42.38832,-95.86668,569
Anthony,KS,37.15336,-98.03117,2230
Anthony,NM,32.00399,-106.60583,9293
Anthony,TX,31.99927,-106.60555,5517
Anthonyville,AR,35.03954,-90.34093,151
Antietam,MD,39.41621,-77.74222,89
Antigo,WI,45.14025,-89.15234,7869
Antimony,UT,38.11693,-111.99964,120
Antioch,CA,38.00492,-121.80579,110542
Antioch,IL,42.47724,-88.09564,14329
Antioch,OH,39.76617,-83.27158,89
Antioch,OH,39.66007,-81.06788,86
Antler,ND,48.97085,-101.28238,28
Antlers,OK,34.23121,-95.62025,2354
Antoine,AR,34.03622,-93.42073,112
Anton,TX,33.8112,-102.16379,1128
Anton Chico,NM,35.20005,-105.14222,188
Antonito,CO,37.07918,-106.00863,759
Antreville,SC,34.304,-82.54235,140
Antrim,NH,43.03091,-71.93897,1397
Antwerp,NY,44.19923,-75.60688,685
Antwerp,OH,41.18144,-84.74051,1692
Anvik,AK,62.65611,-160.20667,84
Anza,CA,33.55503,-116.67363,3014
Anzac Village,NM,35.06167,-107.74583,54
Apache,OK,34.89368,-98.36589,1430
Apache Creek,NM,33.83311,-108.62506,67
Apache Junction,AZ,33.41505,-111.54958,38074
Apalachicola,FL,29.726,-84.9856,2281
Apalachin,NY,42.06952,-76.15465,1131
Apex,NC,35.73265,-78.85029,45585
Apison,TN,35.02396,-85.02384,2469
Aplington,IA,42.58415,-92.88436,1079
Apollo,PA,40.58145,-79.56643,1588
Apollo Beach,FL,27.77308,-82.40759,14055
Apopka,FL,28.67617,-81.51186,48382
Appalachia,VA,36.90676,-82.78183,1671
Apple Canyon Lake,IL,42.42061,-90.15647,558
Apple Creek,OH,40.75172,-81.8393,1184
Apple Grove,WV,38.66508,-82.16903,204
Apple Mountain Lake,VA,38.92428,-78.10139,1396
Apple River,IL,42.50501,-90.09874,356
Apple Valley,CA,34.50083,-117.18588,72174
Apple Valley,MN,44.73191,-93.21772,51221
Apple Valley,OH,40.4389,-82.35391,5058
Apple Valley,UT,37.08971,-113.12439,718
Appleby,TX,31.71629,-94.60493,472
Applegate,MI,43.3553,-82.63715,240
Appleton,ME,44.28924,-69.25088,1321
Appleton,MN,45.19691,-96.01977,1341
Appleton,WI,44.26193,-88.41538,74139
Appleton City,MO,38.19058,-94.02939,1092
Applewold,PA,40.80868,-79.52171,295
Applewood,CO,39.75778,-105.1625,7160
Appomattox,VA,37.35709,-78.82529,1759
Aptos,CA,36.97717,-121.8994,6220
Aptos Hills-Larkin Valley,CA,36.96064,-121.83404,2381
Aquadale,NC,35.22737,-80.22562,397
Aquasco,MD,38.58512,-76.72497,981
Aquebogue,NY,40.94454,-72.62704,2438
Aquia Harbour,VA,38.46262,-77.38887,6727
Aquilla,OH,41.57255,-81.15427,340
Aquilla,TX,31.85155,-97.21806,108
Arab,AL,34.31815,-86.49582,8295
Arabi,GA,31.83157,-83.73795,563
Arabi,LA,29.95437,-90.00535,3635
Aragon,GA,34.04565,-85.05606,1243
Aragon,NM,33.88116,-108.53895,94
Aransas Pass,TX,27.90947,-97.14999,8530
Arapaho,OK,35.57783,-98.96453,826
Arapahoe,NC,35.02572,-76.82549,538
Arapahoe,NE,40.30417,-99.9004,1010
Arapahoe,WY,42.96218,-108.48983,1656
Arbela,MO,40.46254,-92.01684,42
Arboles,CO,37.02806,-107.41921,280
Arbon Valley,ID,42.88473,-112.59424,599
Arbuckle,CA,39.0174,-122.05775,3028
Arbutus,MD,39.25455,-76.69997,20483
Arbyrd,MO,36.0509,-90.23871,486
Arcade,GA,34.07789,-83.56155,1799
Arcade,NY,42.53395,-78.42307,1986
Arcadia,CA,34.13973,-118.03534,58408
Arcadia,FL,27.21588,-81.85842,7851
Arcadia,IA,42.08721,-95.0461,471
Arcadia,IN,40.17587,-86.02165,1666
Arcadia,KS,37.64199,-94.62385,310
Arcadia,LA,32.54904,-92.92016,2861
Arcadia,MI,44.49306,-86.23176,291
Arcadia,MO,37.58811,-90.62901,575
Arcadia,NE,41.42334,-99.1262,303
Arcadia,OH,41.10839,-83.51687,584
Arcadia,OK,35.66672,-97.3267,256
Arcadia,SC,34.95818,-81.99066,2634
Arcadia,WI,44.25274,-91.50154,2991
Arcadia Lakes,SC,34.05377,-80.9612,869
Arcanum,OH,39.99005,-84.55329,2087
Arcata,CA,40.86652,-124.08284,17843
Archbald,PA,41.4948,-75.53685,6960
Archbold,OH,41.52144,-84.30717,4341
Archdale,NC,35.91458,-79.97198,11564
Archer,FL,29.52997,-82.519,1173
Archer,IA,43.11526,-95.74585,127
Archer,NE,41.16529,-98.13589,81
Archer City,TX,33.59566,-98.62561,1754
Archer Lodge,NC,35.69404,-78.37556,4708
Archie,MO,38.48168,-94.35439,1201
Arco,ID,43.63657,-113.30028,857
Arco,MN,44.38358,-96.18365,73
Arcola,IL,39.68476,-88.30644,2884
Arcola,MO,37.54921,-93.87521,53
Arcola,MS,33.26984,-90.87982,359
Arcola,TX,29.49607,-95.46578,1668
Arcola,VA,38.95178,-77.53416,233
Arctic Village,AK,68.12694,-145.53778,152
Arden,DE,39.80928,-75.48659,450
Arden Hills,MN,45.05024,-93.15661,9951
Arden on the Severn,MD,39.06594,-76.57885,1953
Arden-Arcade,CA,38.6025,-121.37854,92186
Ardencroft,DE,39.80428,-75.49131,231
Ardentown,DE,39.80845,-75.48298,272
Ardmore,OK,34.17426,-97.14363,25176
Ardmore,PA,40.00678,-75.28546,12455
Ardmore,TN,34.99203,-86.84667,1213
Ardoch,ND,48.20721,-97.3423,66
Ardsley,NY,41.01065,-73.84375,4638
Aredale,IA,42.83303,-93.00547,74
Arena,WI,43.16555,-89.9129,828
Arenas Valley,NM,32.79396,-108.18421,1522
Arendtsville,PA,39.92315,-77.2986,961
Arenzville,IL,39.87699,-90.37346,389
Argenta,IL,39.98198,-88.82285,912
Argentine,MI,42.79142,-83.84634,2525
Argo,AL,33.68778,-86.50051,4071
Argonia,KS,37.26585,-97.76561,489
Argonne,WI,45.65968,-88.87928,160
Argos,IN,41.2378,-86.21465,1691
Argusville,ND,47.05219,-96.93453,475
Argyle,GA,31.0741,-82.64847,215
Argyle,ME,45.05423,-68.67225,263
Argyle,MN,48.33276,-96.82089,642
Argyle,MO,38.29448,-92.02378,160
Argyle,NY,43.23785,-73.4915,296
Argyle,TX,33.12123,-97.18335,3905
Argyle,WI,42.70112,-89.86707,848
Arial,SC,34.84595,-82.64152,2543
Arimo,ID,42.55992,-112.17135,357
Arion,IA,41.94916,-95.46361,107
Aripeka,FL,28.43222,-82.66427,308
Arispe,IA,40.94944,-94.21912,99
Aristes,PA,40.81842,-76.33828,311
Aristocrat Ranchettes,CO,40.10915,-104.76247,1344
Ariton,AL,31.60017,-85.71883,746
Arivaca,AZ,31.57481,-111.33232,695
Arivaca Junction,AZ,31.72731,-111.0612,1090
Arizona City,AZ,32.75589,-111.67096,10475
Arizona Village,AZ,34.85306,-114.58441,946
Arkadelphia,AR,34.12093,-93.05378,10745
Arkansas City,AR,33.60872,-91.20678,327
Arkansas City,KS,37.06197,-97.03837,12136
Arkansaw,WI,44.63385,-92.03128,177
Arkdale,WI,44.02719,-89.8879,158
Arkoe,MO,40.25805,-94.82775,65
Arkoma,OK,35.35454,-94.4341,1925
Arkport,NY,42.39451,-77.69666,822
Arlee,MT,47.16187,-114.08511,636
Arley,AL,34.07899,-87.21223,352
Arlington,AZ,33.3256,-112.76406,194
Arlington,GA,31.4399,-84.72492,1406
Arlington,IA,42.74915,-91.67127,410
Arlington,IL,41.47365,-89.24925,186
Arlington,IN,39.64255,-85.57636,433
Arlington,KS,37.89668,-98.17867,457
Arlington,KY,37.76064,-84.30771,393
Arlington,KY,36.79033,-89.01284,310
Arlington,MA,42.41537,-71.15644,42844
Arlington,MD,39.34857,-76.68324,3065
Arlington,MN,44.6083,-94.08053,2169
Arlington,NC,36.22736,-80.8334,781
Arlington,NE,41.4525,-96.35113,1246
Arlington,NY,41.69593,-73.8968,4061
Arlington,OH,40.89366,-83.65021,1453
Arlington,OR,45.7168,-120.20088,583
Arlington,SD,44.36441,-97.13312,883
Arlington,TN,35.2962,-89.66147,11625
Arlington,TX,32.73569,-97.10807,388125
Arlington,VA,38.88101,-77.10428,207627
Arlington,VT,43.0748,-73.154,1213
Arlington,WA,48.19871,-122.12514,18949
Arlington,WI,43.33804,-89.3804,812
Arlington,WY,41.59469,-106.20835,25
Arlington Heights,IL,42.08836,-87.98063,75926
Arlington Heights,OH,39.21506,-84.4555,740
Arlington Heights,PA,40.99009,-75.21629,6333
Arlington Heights,WA,48.20205,-122.06208,2284
Arma,KS,37.54394,-94.70024,1451
Armada,MI,42.8442,-82.88437,1744
Armagh,PA,40.45368,-79.03197,118
Armington,IL,40.33893,-89.31148,335
Armistead Gardens,MD,39.30177,-76.54941,3779
Armona,CA,36.31578,-119.70846,4156
Armonk,NY,41.12648,-73.71402,4330
Armour,SD,43.3186,-98.34675,686
Armstrong,IA,43.39607,-94.47831,889
Armstrong,MO,39.26975,-92.70129,287
Armstrong,OK,34.05148,-96.34527,109
Arnaudville,LA,30.3977,-91.93151,1069
Arnegard,ND,47.8078,-103.44103,126
Arnett,OK,36.13504,-99.77484,532
Arnold,CA,38.25547,-120.35103,3843
Arnold,MD,39.03206,-76.50274,23106
Arnold,MN,46.88022,-92.09047,2960
Arnold,MO,38.43283,-90.37762,21357
Arnold,NE,41.4225,-100.19346,580
Arnold,PA,40.58007,-79.76672,4988
Arnold City,PA,40.11646,-79.82505,498
Arnold Line,MS,31.33517,-89.3734,1719
Arnolds Park,IA,43.37274,-95.12388,1234
Arnoldsville,GA,33.90512,-83.21682,354
Arnot,PA,41.66257,-77.12303,332
Aroma Park,IL,41.07975,-87.81143,712
Aromas,CA,36.88856,-121.643,2650
Arona,PA,40.26924,-79.66143,352
Arp,TX,32.22543,-95.05772,996
Arpelar,OK,34.94204,-95.96555,272
Arpin,WI,44.54052,-90.03513,323
Arrey,NM,32.84869,-107.31919,232
Arriba,CO,39.2861,-103.2755,196
Arrington,VA,37.68403,-78.90113,708
Arrow Point,MO,36.54479,-93.61936,88
Arrow Rock,MO,39.06975,-92.94658,58
Arrowhead Springs,WY,41.50691,-109.15763,63
Arrowsic,ME,43.8498,-69.7781,496
Arrowsmith,IL,40.44948,-88.63173,293
Arroyo Alto,TX,26.13563,-97.82194,351
Arroyo Colorado Estates Colonia,TX,26.18924,-97.60832,997
Arroyo Gardens,TX,26.22563,-97.49397,456
Arroyo Grande,CA,35.11859,-120.59073,18108
Arroyo Hondo,NM,36.53586,-105.66973,474
Arroyo Seco,NM,36.51669,-105.56918,1785
Artas,SD,45.88804,-99.80651,9
Artemus,KY,36.83342,-83.84159,590
Artesia,CA,33.86585,-118.08312,16961
Artesia,MS,33.4154,-88.64394,431
Artesia,NM,32.84233,-104.4033,12036
Artesian,SD,44.00915,-97.92091,138
Arthur,IA,42.33471,-95.3475,204
Arthur,IL,39.71476,-88.47228,2288
Arthur,ND,47.10414,-97.21814,362
Arthur,NE,41.57165,-101.69156,117
Artois,CA,39.61984,-122.19479,295
Artondale,WA,47.29954,-122.62069,12653
Arundel,ME,43.38259,-70.47783,3571
Arvada,CO,39.80276,-105.08748,115368
Arvada,WY,44.65359,-106.13114,43
Arvilla,ND,47.91916,-97.49481,333
Arvin,CA,35.20913,-118.82843,20876
Asbury,IA,42.51445,-90.75152,5291
Asbury,MO,37.2745,-94.60551,205
Asbury,NJ,40.69593,-75.01017,273
Asbury Lake,FL,30.04913,-81.82149,8700
Asbury Park,NJ,40.22039,-74.01208,15818
Ascutney,VT,43.40702,-72.40703,540
Ash Flat,AR,36.22396,-91.60848,1064
Ash Fork,AZ,35.22501,-112.48407,396
Ash Grove,MO,37.31533,-93.5852,1466
Asharoken,NY,40.92788,-73.35984,654
Ashaway,RI,41.42343,-71.78562,1485
Ashburn,GA,31.70601,-83.65322,3820
Ashburn,MO,39.54477,-91.16875,52
Ashburn,VA,39.04372,-77.48749,43511
Ashburnham,MA,42.6362,-71.90785,5643
Ashby,MA,42.67787,-71.82035,2895
Ashby,MN,46.09302,-95.81755,431
Ashdown,AR,33.67429,-94.13131,4479
Asheboro,NC,35.70791,-79.81364,26103
Asher,OK,34.98952,-96.92363,415
Asherton,TX,28.44193,-99.76033,1084
Asherville,KS,39.40584,-97.97699,28
Asheville,NC,35.60095,-82.55402,95056
Ashfield,MA,42.52647,-72.78843,1831
Ashford,AL,31.18296,-85.23632,2158
Ashford,WA,46.75844,-122.03094,217
Ashford,WI,43.58694,-88.37066,1725
Ashippun,WI,43.21195,-88.51621,333
Ashkum,IL,40.88031,-87.95504,737
Ashland,AL,33.27373,-85.83607,1983
Ashland,CA,37.69465,-122.11385,21925
Ashland,IL,39.88783,-90.00789,1256
Ashland,KS,37.18864,-99.76568,816
Ashland,KY,38.47841,-82.63794,21108
Ashland,LA,32.14183,-93.09822,263
Ashland,MA,42.26121,-71.4634,15802
Ashland,ME,46.63115,-68.40615,709
Ashland,MO,38.77448,-92.25713,3865
Ashland,MS,34.83287,-89.1759,538
Ashland,MT,45.59444,-106.27085,824
Ashland,NE,41.03916,-96.36835,2558
Ashland,NH,43.69535,-71.63063,1244
Ashland,NJ,39.86317,-75.006,8302
Ashland,OH,40.86867,-82.31822,20317
Ashland,OK,34.76787,-96.06972,63
Ashland,OR,42.19458,-122.70948,20861
Ashland,PA,40.78175,-76.34578,2734
Ashland,VA,37.75903,-77.47998,7503
Ashland,WI,46.59244,-90.8838,8040
Ashland City,TN,36.27422,-87.06417,4649
Ashland Heights,SD,44.12971,-103.12518,754
Ashley,IL,38.32949,-89.19091,507
Ashley,IN,41.5262,-85.06678,985
Ashley,MI,43.1867,-84.47443,555
Ashley,MO,39.25115,-91.22042,90
Ashley,ND,46.03414,-99.3715,726
Ashley,OH,40.40895,-82.95546,1361
Ashley,PA,41.21036,-75.89659,2726
Ashley Heights,NC,35.09044,-79.36976,380
Ashmont,MA,42.28343,-71.06894,30000
Ashmore,IL,39.53309,-88.02226,766
Ashtabula,OH,41.86505,-80.78981,18371
Ashton,IA,43.31136,-95.79113,430
Ashton,ID,44.07158,-111.44829,1051
Ashton,IL,41.86614,-89.22121,916
Ashton,NE,41.24807,-98.79425,191
Ashton,SD,44.99497,-98.49787,125
Ashton-Sandy Spring,MD,39.14976,-77.00504,5628
Ashville,AL,33.83704,-86.25442,2256
Ashville,OH,39.71562,-82.95296,4190
Ashville,PA,40.56007,-78.54863,219
Ashwaubenon,WI,44.48221,-88.0701,17176
Askewville,NC,36.10988,-76.93995,229
Askov,MN,46.18661,-92.78242,351
Asotin,WA,46.33933,-117.04821,1282
Aspen,CO,39.1911,-106.81754,6882
Aspen Hill,MD,39.07955,-77.07303,48759
Aspen Park,CO,39.53916,-105.29471,882
Aspen Springs,CA,37.55465,-118.71318,65
Aspermont,TX,33.13343,-100.22733,868
Aspers,PA,39.97954,-77.22276,350
Aspinwall,IA,41.91193,-95.13555,40
Aspinwall,PA,40.49146,-79.90477,2763
Assaria,KS,38.68028,-97.60448,411
Assonet,MA,41.79594,-71.06782,4084
Assumption,IL,39.52032,-89.04897,1116
Astatula,FL,28.70972,-81.73285,1917
Astor,FL,29.16248,-81.52535,1556
Astoria,IL,40.22754,-90.35957,1086
Astoria,OR,46.18788,-123.83125,9626
Astoria,SD,44.5583,-96.54727,138
Atalissa,IA,41.57114,-91.16599,306
Atascadero,CA,35.48942,-120.67073,29819
Atchison,KS,39.56305,-95.12164,10712
Atco,NJ,39.76984,-74.88739,12350
Aten,NE,42.84,-97.44089,112
Atglen,PA,39.94927,-75.97356,1408
Athalia,OH,38.5162,-82.30654,368
Athelstan,IA,40.57221,-94.53746,19
Athena,OR,45.8118,-118.49053,1140
Athens,AL,34.80243,-86.97219,24966
Athens,GA,33.96095,-83.37794,127315
Athens,IL,39.96088,-89.72399,1938
Athens,LA,32.65043,-93.02572,234
Athens,ME,44.92311,-69.67283,881
Athens,MI,42.08866,-85.23471,1007
Athens,NY,42.26036,-73.80957,1617
Athens,OH,39.32924,-82.10126,25044
Athens,PA,41.9573,-76.518,3255
Athens,TN,35.44285,-84.59299,13688
Athens,TX,32.20487,-95.85552,12788
Athens,VT,43.13369,-72.56787,380
Athens,WI,45.03302,-90.07402,1096
Athens,WV,37.42234,-81.0162,951
Atherton,CA,37.46133,-122.19774,7167
Athol,ID,47.94796,-116.70797,696
Athol,KS,39.76501,-98.91952,42
Athol,MA,42.59592,-72.22675,8265
Athol,NY,43.49257,-73.8429,737
Atka,AK,52.19611,-174.20056,64
Atkins,AR,35.24647,-92.93656,3051
Atkins,IA,41.99694,-91.86213,1795
Atkins,VA,36.86734,-81.42344,1143
Atkinson,IL,41.42087,-90.01511,948
Atkinson,NC,34.5285,-78.17111,329
Atkinson,NE,42.53139,-98.97815,1241
Atkinson,NH,42.83842,-71.147,6782
Atkinson Mills,PA,40.45535,-77.81805,174
Atlanta,GA,33.749,-84.38798,510823
Atlanta,IL,40.25948,-89.23342,1648
Atlanta,IN,40.21532,-86.02637,735
Atlanta,KS,37.43641,-96.76475,193
Atlanta,LA,31.80517,-92.73821,154
Atlanta,MI,45.00473,-84.14389,827
Atlanta,MO,39.89865,-92.48102,374
Atlanta,NE,40.36668,-99.47316,131
Atlanta,TX,33.11374,-94.16435,5605
Atlantic,IA,41.4036,-95.01388,6833
Atlantic,NC,34.88489,-76.34047,543
Atlantic,PA,41.50478,-80.33895,77
Atlantic,VA,37.90068,-75.5077,862
Atlantic Beach,FL,30.33441,-81.3987,13193
Atlantic Beach,NC,34.69905,-76.74021,1502
Atlantic Beach,NY,40.58899,-73.72902,1914
Atlantic Beach,SC,33.80267,-78.71641,384
Atlantic City,NJ,39.36415,-74.42306,39260
Atlantic City,WY,42.49662,-108.73067,37
Atlantic Highlands,NJ,40.40789,-74.03431,4311
Atlantic Mine,MI,47.09715,-88.62762,2082
Atlantis,FL,26.5909,-80.10088,2106
Atlas,PA,40.79981,-76.42773,809
Atlasburg,PA,40.34118,-80.38284,401
Atmautluak,AK,60.86694,-162.27306,277
Atmore,AL,31.02379,-87.49387,10049
Atoka,NM,32.76956,-104.38885,1077
Atoka,OK,34.38593,-96.12833,3065
Atoka,TN,35.44119,-89.77814,9064
Atomic City,ID,43.44491,-112.81277,28
Atqasuk,AK,70.46917,-157.39944,240
Attalla,AL,34.02176,-86.08859,5899
Attapulgus,GA,30.74932,-84.48568,435
Attica,IN,40.2942,-87.2489,3117
Attica,KS,37.24141,-98.22674,591
Attica,MI,43.03031,-83.16605,994
Attica,NY,42.86423,-78.28029,2470
Attica,OH,41.06478,-82.88769,879
Attleboro,MA,41.94454,-71.28561,44284
Attu Station,AK,52.84642,173.18611,21
Atwater,CA,37.34772,-120.60908,29237
Atwater,MN,45.13885,-94.77806,1124
Atwater,OH,41.02395,-81.16343,758
Atwood,CO,40.54776,-103.26966,133
Atwood,IL,39.79948,-88.46228,1191
Atwood,KS,39.80667,-101.0421,1187
Atwood,OK,34.9562,-96.33862,72
Atwood,PA,40.75479,-79.26643,105
Atwood,TN,35.97312,-88.67811,918
Au Gres,MI,44.04863,-83.69582,859
Au Sable,MI,44.41085,-83.33219,1404
Au Sable Forks,NY,44.44171,-73.67458,559
Auberry,CA,37.08078,-119.48541,2369
Aubrey,AR,34.71676,-90.90039,155
Aubrey,TX,33.30428,-96.98612,3352
Auburn,AL,32.60986,-85.48078,62059
Auburn,CA,38.89657,-121.07689,13776
Auburn,GA,34.01372,-83.82768,7524
Auburn,IA,42.25137,-94.87776,314
Auburn,IL,39.59172,-89.74649,4793
Auburn,IN,41.36699,-85.05886,12979
Auburn,KS,38.90611,-95.8161,1218
Auburn,KY,36.86421,-86.71027,1352
Auburn,MA,42.19454,-71.83563,16724
Auburn,ME,44.09785,-70.23117,22871
Auburn,MI,43.60336,-84.0697,2113
Auburn,ND,48.50693,-97.4398,48
Auburn,NE,40.39278,-95.83889,3339
Auburn,NH,43.00453,-71.3484,5089
Auburn,NY,42.93173,-76.56605,26985
Auburn,PA,40.59842,-76.09327,722
Auburn,WA,47.30732,-122.22845,77006
Auburn,WV,39.09564,-80.85622,93
Auburn,WY,42.79215,-111.00326,328
Auburn Hills,MI,42.68753,-83.2341,22672
Auburn Lake Trails,CA,38.91434,-120.95244,3426
Auburndale,FL,28.0653,-81.78869,15035
Auburndale,MA,42.34732,-71.2495,6928
Auburndale,WI,44.62691,-90.00763,673
Auburntown,TN,35.94756,-86.09721,269
Aucilla,FL,30.47993,-83.75433,100
Audubon,IA,41.71804,-94.93249,2017
Audubon,MN,46.86329,-95.98172,510
Audubon,NJ,39.89095,-75.07295,8730
Audubon,PA,40.12788,-75.43185,8433
Audubon Park,KY,38.20396,-85.72524,1508
Audubon Park,NJ,39.8965,-75.08767,1011
August,CA,37.97881,-121.26217,8390
Augusta,AR,35.28231,-91.36541,2051
Augusta,GA,33.47097,-81.97484,43459
Augusta,IA,40.75809,-91.27571,51
Augusta,IL,40.23005,-90.95013,566
Augusta,KS,37.68668,-96.9767,9299
Augusta,KY,38.77174,-84.00576,1163
Augusta,ME,44.31062,-69.77949,18899
Augusta,MI,42.33643,-85.35222,904
Augusta,MO,38.57255,-90.88208,255
Augusta,MT,47.49273,-112.39225,309
Augusta,NY,42.97479,-75.50129,2041
Augusta,WI,44.68024,-91.11988,1532
Augusta,WV,39.29538,-78.63779,5734
Augusta Springs,VA,38.10252,-79.31953,257
Aulander,NC,36.2296,-77.11413,834
Aullville,MO,39.01779,-93.67799,98
Ault,CO,40.58248,-104.73191,1622
Ault Field,WA,48.33812,-122.67441,1541
Aumsville,OR,44.84095,-122.87092,4013
Aurelia,IA,42.71276,-95.43667,992
